r_ijk_x   r_ijk_y   r_ijk_z
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
540321 -5.86927e+06 2.38641e+06
741429 -5.79828e+06 2.53104e+06
164182 -5.83956e+06 2.53104e+06
715351 -5.96999e+06 2.09717e+06
421752 -5.91113e+06 2.30115e+06
762082 -5.88679e+06 2.30115e+06
437127 -5.8099e+06 2.55695e+06
1.06364e+06 -5.88013e+06 2.17866e+06
900444 -5.80157e+06 2.46791e+06
874367 -5.97328e+06 2.03404e+06
1.41611e+06 -5.86552e+06 2.03404e+06
1.15985e+06 -5.92644e+06 2.00813e+06
1.17523e+06 -5.8252e+06 2.26393e+06
855833 -5.88874e+06 2.26393e+06
1.3469e+06 -5.739e+06 2.38641e+06
986516 -5.75869e+06 2.53104e+06
1.50218e+06 -5.82264e+06 2.09717e+06
1.55201e+06 -5.63568e+06 2.53104e+06
1.55938e+06 -5.7274e+06 2.30115e+06
1.25536e+06 -5.68969e+06 2.55695e+06
1.22597e+06 -5.79992e+06 2.30115e+06
1.11161e+06 -5.60446e+06 2.79244e+06
915019 -5.71781e+06 2.65441e+06
1.48052e+06 -5.59479e+06 2.65441e+06
939284 -5.50077e+06 3.0685e+06
1.22751e+06 -5.53763e+06 2.87382e+06
894107 -5.61015e+06 2.87382e+06
1.2132e+06 -5.66559e+06 2.62969e+06
564426 -5.5821e+06 2.99072e+06
748753 -5.71102e+06 2.71466e+06
773018 -5.49397e+06 3.12875e+06
171506 -5.54132e+06 3.12875e+06
455751 -5.5061e+06 3.15348e+06
441445 -5.63406e+06 2.90934e+06
796081 -5.60615e+06 2.90934e+06
276404 -5.7058e+06 2.79244e+06
661235 -5.7486e+06 2.65442e+06
83987.9 -5.5789e+06 3.0685e+06
83987.9 -5.78989e+06 2.65442e+06
49517 -5.68056e+06 2.87382e+06
389847 -5.78061e+06 2.62969e+06
389847 -5.65622e+06 2.87382e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
1.3469e+06 -5.739e+06 2.38641e+06
1.55201e+06 -5.63568e+06 2.53104e+06
986516 -5.75869e+06 2.53104e+06
1.50218e+06 -5.82264e+06 2.09717e+06
1.22597e+06 -5.79992e+06 2.30115e+06
1.55938e+06 -5.7274e+06 2.30115e+06
1.25536e+06 -5.68969e+06 2.55695e+06
1.84426e+06 -5.68461e+06 2.17866e+06
1.70314e+06 -5.61915e+06 2.46791e+06
1.65331e+06 -5.80611e+06 2.03404e+06
2.17635e+06 -5.62857e+06 2.03404e+06
1.92747e+06 -5.7232e+06 2.00813e+06
1.95685e+06 -5.61297e+06 2.26393e+06
1.64848e+06 -5.71765e+06 2.26393e+06
2.12776e+06 -5.49824e+06 2.38641e+06
1.78928e+06 -5.56252e+06 2.53104e+06
2.26249e+06 -5.57194e+06 2.09717e+06
2.33152e+06 -5.36028e+06 2.53104e+06
2.32732e+06 -5.46035e+06 2.30115e+06
2.04833e+06 -5.4548e+06 2.55695e+06
2.00764e+06 -5.57959e+06 2.30115e+06
1.92295e+06 -5.38127e+06 2.79244e+06
1.72705e+06 -5.52697e+06 2.65441e+06
2.26928e+06 -5.32473e+06 2.65441e+06
1.77252e+06 -5.29209e+06 3.0685e+06
2.03845e+06 -5.29536e+06 2.87382e+06
1.71876e+06 -5.4146e+06 2.87382e+06
2.01164e+06 -5.43384e+06 2.62969e+06
1.40416e+06 -5.43308e+06 2.99072e+06
1.56941e+06 -5.54272e+06 2.71466e+06
1.61488e+06 -5.30784e+06 3.12875e+06
1.02818e+06 -5.44869e+06 3.12875e+06
1.30673e+06 -5.36845e+06 3.15348e+06
1.27992e+06 -5.50693e+06 2.90934e+06
1.62582e+06 -5.42388e+06 2.90934e+06
1.11161e+06 -5.60446e+06 2.79244e+06
1.48052e+06 -5.59479e+06 2.65441e+06
939284 -5.50077e+06 3.0685e+06
915019 -5.71781e+06 2.65441e+06
894107 -5.61015e+06 2.87382e+06
1.2132e+06 -5.66559e+06 2.62969e+06
1.22751e+06 -5.53763e+06 2.87382e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
2.12776e+06 -5.49824e+06 2.38641e+06
2.33152e+06 -5.36028e+06 2.53104e+06
1.78928e+06 -5.56252e+06 2.53104e+06
2.26249e+06 -5.57194e+06 2.09717e+06
2.00764e+06 -5.57959e+06 2.30115e+06
2.32732e+06 -5.46035e+06 2.30115e+06
2.04833e+06 -5.4548e+06 2.55695e+06
2.59156e+06 -5.38578e+06 2.17866e+06
2.47244e+06 -5.3261e+06 2.46791e+06
2.40342e+06 -5.53776e+06 2.03404e+06
2.89881e+06 -5.29346e+06 2.03404e+06
2.66178e+06 -5.42096e+06 2.00813e+06
2.70248e+06 -5.29617e+06 2.26393e+06
2.41041e+06 -5.4402e+06 2.26393e+06
2.86782e+06 -5.15162e+06 2.38641e+06
2.55639e+06 -5.25495e+06 2.53104e+06
2.98275e+06 -5.22231e+06 2.09717e+06
3.06432e+06 -4.9776e+06 2.53104e+06
3.05143e+06 -5.0907e+06 2.30115e+06
2.80006e+06 -5.10994e+06 2.55695e+06
2.75197e+06 -5.25422e+06 2.30115e+06
2.69272e+06 -5.04106e+06 2.79244e+06
2.50319e+06 -5.22136e+06 2.65441e+06
3.01112e+06 -4.94401e+06 2.65441e+06
2.56387e+06 -4.95782e+06 3.0685e+06
2.80447e+06 -4.93476e+06 2.87382e+06
2.50501e+06 -5.09828e+06 2.87382e+06
2.76869e+06 -5.09014e+06 2.62969e+06
2.21164e+06 -5.15824e+06 2.99072e+06
2.35701e+06 -5.25696e+06 2.71466e+06
2.41769e+06 -4.99342e+06 3.12875e+06
1.86024e+06 -5.22432e+06 3.12875e+06
2.12594e+06 -5.10003e+06 3.15348e+06
2.09017e+06 -5.25541e+06 2.90934e+06
2.41882e+06 -5.11927e+06 2.90934e+06
1.92295e+06 -5.38127e+06 2.79244e+06
2.26928e+06 -5.32473e+06 2.65441e+06
1.77252e+06 -5.29209e+06 3.0685e+06
1.72705e+06 -5.52697e+06 2.65441e+06
1.71876e+06 -5.4146e+06 2.87382e+06
2.01164e+06 -5.43384e+06 2.62969e+06
2.03845e+06 -5.29536e+06 2.87382e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
2.86782e+06 -5.15162e+06 2.38641e+06
3.06432e+06 -4.9776e+06 2.53104e+06
2.55639e+06 -5.25495e+06 2.53104e+06
2.98275e+06 -5.22231e+06 2.09717e+06
2.75197e+06 -5.25422e+06 2.30115e+06
3.05143e+06 -5.0907e+06 2.30115e+06
2.80006e+06 -5.10994e+06 2.55695e+06
3.29189e+06 -4.98906e+06 2.17866e+06
3.19318e+06 -4.9282e+06 2.46791e+06
3.11161e+06 -5.17292e+06 2.03404e+06
3.57087e+06 -4.86605e+06 2.03404e+06
3.35008e+06 -5.02493e+06 2.00813e+06
3.39817e+06 -4.88066e+06 2.26393e+06
3.1274e+06 -5.06158e+06 2.26393e+06
3.55278e+06 -4.70581e+06 2.38641e+06
3.27245e+06 -4.84214e+06 2.53104e+06
3.65015e+06 -4.77998e+06 2.09717e+06
3.73575e+06 -4.49532e+06 2.53104e+06
3.71806e+06 -4.62544e+06 2.30115e+06
3.49538e+06 -4.66209e+06 2.55695e+06
3.44491e+06 -4.82991e+06 2.30115e+06
3.40411e+06 -4.59123e+06 2.79244e+06
3.22728e+06 -4.80732e+06 2.65441e+06
3.69057e+06 -4.46051e+06 2.65441e+06
3.29449e+06 -4.50587e+06 3.0685e+06
3.50837e+06 -4.46383e+06 2.87382e+06
3.23522e+06 -4.66831e+06 2.87382e+06
3.46874e+06 -4.64156e+06 2.62969e+06
2.96812e+06 -4.76391e+06 2.99072e+06
3.0948e+06 -4.85979e+06 2.71466e+06
3.16201e+06 -4.55834e+06 3.12875e+06
2.64755e+06 -4.8736e+06 3.12875e+06
2.89343e+06 -4.70739e+06 3.15348e+06
2.85381e+06 -4.88511e+06 2.90934e+06
3.15712e+06 -4.69924e+06 2.90934e+06
2.69272e+06 -5.04106e+06 2.79244e+06
3.01112e+06 -4.94401e+06 2.65441e+06
2.56387e+06 -4.95782e+06 3.0685e+06
2.50319e+06 -5.22136e+06 2.65441e+06
2.50501e+06 -5.09828e+06 2.87382e+06
2.76869e+06 -5.09014e+06 2.62969e+06
2.80447e+06 -4.93476e+06 2.87382e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
3.55278e+06 -4.70581e+06 2.38641e+06
3.73575e+06 -4.49532e+06 2.53104e+06
3.27245e+06 -4.84214e+06 2.53104e+06
3.65015e+06 -4.77998e+06 2.09717e+06
3.44491e+06 -4.82991e+06 2.30115e+06
3.71806e+06 -4.62544e+06 2.30115e+06
3.49538e+06 -4.66209e+06 2.55695e+06
3.93248e+06 -4.50166e+06 2.17866e+06
3.85112e+06 -4.43329e+06 2.46791e+06
3.76552e+06 -4.71795e+06 2.03404e+06
4.18081e+06 -4.35376e+06 2.03404e+06
3.98045e+06 -4.54198e+06 2.00813e+06
4.03092e+06 -4.37415e+06 2.26393e+06
3.78608e+06 -4.58887e+06 2.26393e+06
4.16942e+06 -4.16942e+06 2.38641e+06
3.92312e+06 -4.33233e+06 2.53104e+06
4.2528e+06 -4.2528e+06 2.09717e+06
4.33233e+06 -3.92312e+06 2.53104e+06
4.31463e+06 -4.07336e+06 2.30115e+06
4.12026e+06 -4.12026e+06 2.55695e+06
4.07336e+06 -4.31463e+06 2.30115e+06
4.04159e+06 -4.04159e+06 2.79244e+06
3.88427e+06 -4.29349e+06 2.65441e+06
4.29349e+06 -3.88427e+06 2.65441e+06
3.947e+06 -3.947e+06 3.0685e+06
4.13434e+06 -3.89307e+06 2.87382e+06
3.89307e+06 -4.13434e+06 2.87382e+06
4.09736e+06 -4.09736e+06 2.62969e+06
3.65599e+06 -4.25926e+06 2.99072e+06
3.7671e+06 -4.35963e+06 2.71466e+06
3.82983e+06 -4.01314e+06 3.12875e+06
3.37102e+06 -4.405e+06 3.12875e+06
3.59047e+06 -4.20008e+06 3.15348e+06
3.55349e+06 -4.40436e+06 2.90934e+06
3.82399e+06 -4.17333e+06 2.90934e+06
3.40411e+06 -4.59123e+06 2.79244e+06
3.69057e+06 -4.46051e+06 2.65441e+06
3.29449e+06 -4.50587e+06 3.0685e+06
3.22728e+06 -4.80732e+06 2.65441e+06
3.23522e+06 -4.66831e+06 2.87382e+06
3.46874e+06 -4.64156e+06 2.62969e+06
3.50837e+06 -4.46383e+06 2.87382e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
4.16942e+06 -4.16942e+06 2.38641e+06
4.33233e+06 -3.92312e+06 2.53104e+06
3.92312e+06 -4.33233e+06 2.53104e+06
4.2528e+06 -4.2528e+06 2.09717e+06
4.07336e+06 -4.31463e+06 2.30115e+06
4.31463e+06 -4.07336e+06 2.30115e+06
4.12026e+06 -4.12026e+06 2.55695e+06
4.50166e+06 -3.93248e+06 2.17866e+06
4.43329e+06 -3.85112e+06 2.46791e+06
4.35376e+06 -4.18081e+06 2.03404e+06
4.71795e+06 -3.76552e+06 2.03404e+06
4.54198e+06 -3.98045e+06 2.00813e+06
4.58887e+06 -3.78608e+06 2.26393e+06
4.37415e+06 -4.03092e+06 2.26393e+06
4.70581e+06 -3.55278e+06 2.38641e+06
4.49532e+06 -3.73575e+06 2.53104e+06
4.77998e+06 -3.65015e+06 2.09717e+06
4.84214e+06 -3.27245e+06 2.53104e+06
4.82991e+06 -3.44491e+06 2.30115e+06
4.66209e+06 -3.49538e+06 2.55695e+06
4.62544e+06 -3.71806e+06 2.30115e+06
4.59123e+06 -3.40411e+06 2.79244e+06
4.46051e+06 -3.69057e+06 2.65441e+06
4.80732e+06 -3.22728e+06 2.65441e+06
4.50587e+06 -3.29449e+06 3.0685e+06
4.66831e+06 -3.23522e+06 2.87382e+06
4.46383e+06 -3.50837e+06 2.87382e+06
4.64156e+06 -3.46874e+06 2.62969e+06
4.25926e+06 -3.65599e+06 2.99072e+06
4.35963e+06 -3.7671e+06 2.71466e+06
4.405e+06 -3.37102e+06 3.12875e+06
4.01314e+06 -3.82983e+06 3.12875e+06
4.20008e+06 -3.59047e+06 3.15348e+06
4.17333e+06 -3.82399e+06 2.90934e+06
4.40436e+06 -3.55349e+06 2.90934e+06
4.04159e+06 -4.04159e+06 2.79244e+06
4.29349e+06 -3.88427e+06 2.65441e+06
3.947e+06 -3.947e+06 3.0685e+06
3.88427e+06 -4.29349e+06 2.65441e+06
3.89307e+06 -4.13434e+06 2.87382e+06
4.09736e+06 -4.09736e+06 2.62969e+06
4.13434e+06 -3.89307e+06 2.87382e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
4.70581e+06 -3.55278e+06 2.38641e+06
4.84214e+06 -3.27245e+06 2.53104e+06
4.49532e+06 -3.73575e+06 2.53104e+06
4.77998e+06 -3.65015e+06 2.09717e+06
4.62544e+06 -3.71806e+06 2.30115e+06
4.82991e+06 -3.44491e+06 2.30115e+06
4.66209e+06 -3.49538e+06 2.55695e+06
4.98906e+06 -3.29189e+06 2.17866e+06
4.9282e+06 -3.19318e+06 2.46791e+06
4.86605e+06 -3.57087e+06 2.03404e+06
5.17292e+06 -3.11161e+06 2.03404e+06
5.02493e+06 -3.35008e+06 2.00813e+06
5.06158e+06 -3.1274e+06 2.26393e+06
4.88066e+06 -3.39817e+06 2.26393e+06
5.15162e+06 -2.86782e+06 2.38641e+06
4.9776e+06 -3.06432e+06 2.53104e+06
5.22231e+06 -2.98275e+06 2.09717e+06
5.25495e+06 -2.55639e+06 2.53104e+06
5.25422e+06 -2.75197e+06 2.30115e+06
5.10994e+06 -2.80006e+06 2.55695e+06
5.0907e+06 -3.05143e+06 2.30115e+06
5.04106e+06 -2.69272e+06 2.79244e+06
4.94401e+06 -3.01112e+06 2.65441e+06
5.22136e+06 -2.50319e+06 2.65441e+06
4.95782e+06 -2.56387e+06 3.0685e+06
5.09828e+06 -2.50501e+06 2.87382e+06
4.93476e+06 -2.80447e+06 2.87382e+06
5.09014e+06 -2.76869e+06 2.62969e+06
4.76391e+06 -2.96812e+06 2.99072e+06
4.85979e+06 -3.0948e+06 2.71466e+06
4.8736e+06 -2.64755e+06 3.12875e+06
4.55834e+06 -3.16201e+06 3.12875e+06
4.70739e+06 -2.89343e+06 3.15348e+06
4.69924e+06 -3.15712e+06 2.90934e+06
4.88511e+06 -2.85381e+06 2.90934e+06
4.59123e+06 -3.40411e+06 2.79244e+06
4.80732e+06 -3.22728e+06 2.65441e+06
4.50587e+06 -3.29449e+06 3.0685e+06
4.46051e+06 -3.69057e+06 2.65441e+06
4.46383e+06 -3.50837e+06 2.87382e+06
4.64156e+06 -3.46874e+06 2.62969e+06
4.66831e+06 -3.23522e+06 2.87382e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
5.15162e+06 -2.86782e+06 2.38641e+06
5.25495e+06 -2.55639e+06 2.53104e+06
4.9776e+06 -3.06432e+06 2.53104e+06
5.22231e+06 -2.98275e+06 2.09717e+06
5.0907e+06 -3.05143e+06 2.30115e+06
5.25422e+06 -2.75197e+06 2.30115e+06
5.10994e+06 -2.80006e+06 2.55695e+06
5.38578e+06 -2.59156e+06 2.17866e+06
5.3261e+06 -2.47244e+06 2.46791e+06
5.29346e+06 -2.89881e+06 2.03404e+06
5.53776e+06 -2.40342e+06 2.03404e+06
5.42096e+06 -2.66178e+06 2.00813e+06
5.4402e+06 -2.41041e+06 2.26393e+06
5.29617e+06 -2.70248e+06 2.26393e+06
5.49824e+06 -2.12776e+06 2.38641e+06
5.36028e+06 -2.33152e+06 2.53104e+06
5.57194e+06 -2.26249e+06 2.09717e+06
5.56252e+06 -1.78928e+06 2.53104e+06
5.57959e+06 -2.00764e+06 2.30115e+06
5.4548e+06 -2.04833e+06 2.55695e+06
5.46035e+06 -2.32732e+06 2.30115e+06
5.38127e+06 -1.92295e+06 2.79244e+06
5.32473e+06 -2.26928e+06 2.65441e+06
5.52697e+06 -1.72705e+06 2.65441e+06
5.29209e+06 -1.77252e+06 3.0685e+06
5.4146e+06 -1.71876e+06 2.87382e+06
5.29536e+06 -2.03845e+06 2.87382e+06
5.43384e+06 -2.01164e+06 2.62969e+06
5.15824e+06 -2.21164e+06 2.99072e+06
5.25696e+06 -2.35701e+06 2.71466e+06
5.22432e+06 -1.86024e+06 3.12875e+06
4.99342e+06 -2.41769e+06 3.12875e+06
5.10003e+06 -2.12594e+06 3.15348e+06
5.11927e+06 -2.41882e+06 2.90934e+06
5.25541e+06 -2.09017e+06 2.90934e+06
5.04106e+06 -2.69272e+06 2.79244e+06
5.22136e+06 -2.50319e+06 2.65441e+06
4.95782e+06 -2.56387e+06 3.0685e+06
4.94401e+06 -3.01112e+06 2.65441e+06
4.93476e+06 -2.80447e+06 2.87382e+06
5.09014e+06 -2.76869e+06 2.62969e+06
5.09828e+06 -2.50501e+06 2.87382e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
5.49824e+06 -2.12776e+06 2.38641e+06
5.56252e+06 -1.78928e+06 2.53104e+06
5.36028e+06 -2.33152e+06 2.53104e+06
5.57194e+06 -2.26249e+06 2.09717e+06
5.46035e+06 -2.32732e+06 2.30115e+06
5.57959e+06 -2.00764e+06 2.30115e+06
5.4548e+06 -2.04833e+06 2.55695e+06
5.68462e+06 -1.84427e+06 2.17867e+06
5.61915e+06 -1.70314e+06 2.46791e+06
5.62857e+06 -2.17635e+06 2.03404e+06
5.80614e+06 -1.65331e+06 2.03405e+06
5.72322e+06 -1.92747e+06 2.00813e+06
5.71767e+06 -1.64848e+06 2.26394e+06
5.61298e+06 -1.95685e+06 2.26393e+06
5.73911e+06 -1.34692e+06 2.38646e+06
5.63571e+06 -1.55202e+06 2.53105e+06
5.8227e+06 -1.50219e+06 2.09719e+06
5.75893e+06 -986551 2.53114e+06
5.80008e+06 -1.226e+06 2.30122e+06
5.68983e+06 -1.25538e+06 2.55701e+06
5.72743e+06 -1.55938e+06 2.30116e+06
5.60485e+06 -1.11167e+06 2.79266e+06
5.59491e+06 -1.48053e+06 2.65448e+06
5.71813e+06 -915067 2.65457e+06
5.50151e+06 -939402 3.06894e+06
5.61071e+06 -894194 2.87413e+06
5.53807e+06 -1.22758e+06 2.87408e+06
5.66578e+06 -1.21323e+06 2.62978e+06
5.43338e+06 -1.4042e+06 2.9909e+06
5.54281e+06 -1.56942e+06 2.71472e+06
5.44941e+06 -1.02829e+06 3.12917e+06
5.30793e+06 -1.61489e+06 3.1288e+06
5.36887e+06 -1.30679e+06 3.15373e+06
5.42393e+06 -1.62583e+06 2.90938e+06
5.50735e+06 -1.27999e+06 2.90959e+06
5.38127e+06 -1.92295e+06 2.79244e+06
5.52697e+06 -1.72705e+06 2.65441e+06
5.29209e+06 -1.77252e+06 3.0685e+06
5.32473e+06 -2.26928e+06 2.65441e+06
5.29536e+06 -2.03845e+06 2.87382e+06
5.43384e+06 -2.01164e+06 2.62969e+06
5.4146e+06 -1.71876e+06 2.87382e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
5.73911e+06 -1.34692e+06 2.38646e+06
5.75893e+06 -986551 2.53114e+06
5.63571e+06 -1.55202e+06 2.53105e+06
5.8227e+06 -1.50219e+06 2.09719e+06
5.72743e+06 -1.55938e+06 2.30116e+06
5.80008e+06 -1.226e+06 2.30122e+06
5.68983e+06 -1.25538e+06 2.55701e+06
5.88034e+06 -1.06367e+06 2.17875e+06
5.80184e+06 -900483 2.46803e+06
5.86562e+06 -1.41612e+06 2.03407e+06
5.97357e+06 -874405 2.03414e+06
5.92662e+06 -1.15988e+06 2.00819e+06
5.88903e+06 -855873 2.26404e+06
5.82538e+06 -1.17526e+06 2.264e+06
5.86957e+06 -540348 2.38654e+06
5.79857e+06 -741466 2.53117e+06
5.9703e+06 -715389 2.09727e+06
5.83985e+06 -164190 2.53117e+06
5.91144e+06 -421775 2.30126e+06
5.81019e+06 -437149 2.55708e+06
5.8871e+06 -762122 2.30127e+06
5.70613e+06 -276418 2.79261e+06
5.74891e+06 -661269 2.65456e+06
5.79019e+06 -83992.1 2.65455e+06
5.57928e+06 -83992.1 3.06872e+06
5.6809e+06 -49519.6 2.874e+06
5.65656e+06 -389867 2.874e+06
5.78091e+06 -389867 2.62982e+06
5.58263e+06 -564488 2.99102e+06
5.71138e+06 -748801 2.71485e+06
5.54176e+06 -171525 3.12901e+06
5.49476e+06 -773136 3.12921e+06
5.50673e+06 -455821 3.15384e+06
5.60673e+06 -796168 2.90967e+06
5.63444e+06 -441474 2.90955e+06
5.60485e+06 -1.11167e+06 2.79266e+06
5.71813e+06 -915067 2.65457e+06
5.50151e+06 -939402 3.06894e+06
5.59491e+06 -1.48053e+06 2.65448e+06
5.53807e+06 -1.22758e+06 2.87408e+06
5.66578e+06 -1.21323e+06 2.62978e+06
5.61071e+06 -894194 2.87413e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
6.09131e+06 -514605 1.75606e+06
6.07382e+06 -156368 1.90571e+06
6.03767e+06 -707567 1.9057e+06
6.16242e+06 -679882 1.45677e+06
6.10161e+06 -725813 1.66783e+06
6.12293e+06 -400840 1.66783e+06
6.04938e+06 -417163 1.93251e+06
6.16619e+06 -250674 1.54109e+06
6.09658e+06 -76169.8 1.84039e+06
6.18518e+06 -599684 1.39145e+06
6.21682e+06 -76169.8 1.39144e+06
6.20723e+06 -353558 1.36464e+06
6.155e+06 -44907.7 1.62932e+06
6.13634e+06 -353558 1.62932e+06
6.16626e+06 250682 1.54111e+06
6.0966e+06 76172.2 1.84039e+06
6.21684e+06 76172.2 1.39145e+06
6.18533e+06 599702 1.39148e+06
6.20732e+06 353569 1.36466e+06
6.13643e+06 353569 1.62934e+06
6.15501e+06 44909.1 1.62932e+06
6.09141e+06 514618 1.75608e+06
6.07385e+06 156371 1.90571e+06
6.16259e+06 679901 1.4568e+06
6.03778e+06 707580 1.90573e+06
6.10175e+06 725830 1.66786e+06
6.04944e+06 417171 1.93253e+06
6.12302e+06 400852 1.66785e+06
5.96915e+06 263935 2.17879e+06
6.0367e+06 80199.3 2.03416e+06
6.00063e+06 631408 2.03417e+06
5.87011e+06 80199.3 2.46804e+06
5.92932e+06 372262 2.26406e+06
5.95059e+06 47283.4 2.26405e+06
6.02754e+06 372262 2.00826e+06
5.96911e+06 -263931 2.17878e+06
6.03669e+06 -80197.9 2.03415e+06
5.8701e+06 -80197.9 2.46804e+06
6.00054e+06 -631397 2.03415e+06
5.92927e+06 -372255 2.26405e+06
6.02749e+06 -372255 2.00824e+06
5.95058e+06 -47282.6 2.26405e+06
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
-6.27744e+66 -6.27744e+66 -6.27744e+66
6.09141e+06 514618 1.75608e+06
6.03778e+06 707580 1.90573e+06
6.07385e+06 156371 1.90571e+06
6.16259e+06 679901 1.4568e+06
6.12302e+06 400852 1.66785e+06
6.10175e+06 725830 1.66786e+06
6.04944e+06 417171 1.93253e+06
6.08855e+06 1.01231e+06 1.54111e+06
6.03691e+06 858808 1.84041e+06
6.16172e+06 831129 1.39148e+06
6.06703e+06 1.34699e+06 1.39145e+06
6.119e+06 1.10281e+06 1.36466e+06
6.04541e+06 1.11913e+06 1.62933e+06
6.10124e+06 814990 1.62935e+06
5.97719e+06 1.28498e+06 1.75607e+06
6.00307e+06 941662 1.90573e+06
6.03319e+06 1.42984e+06 1.45677e+06
5.8953e+06 1.48344e+06 1.90573e+06
5.96193e+06 1.48739e+06 1.66784e+06
5.94417e+06 1.19958e+06 1.93254e+06
6.02546e+06 1.16797e+06 1.66784e+06
5.88072e+06 1.06374e+06 2.1789e+06
5.97376e+06 874436 2.03421e+06
5.86599e+06 1.41621e+06 2.03421e+06
5.80242e+06 900571 2.46828e+06
5.82587e+06 1.17535e+06 2.26421e+06
5.88941e+06 855931 2.26421e+06
5.92689e+06 1.15994e+06 2.00828e+06
5.86983e+06 540385 2.38665e+06
5.97045e+06 715410 2.09733e+06
5.79911e+06 741544 2.53141e+06
5.83993e+06 164201 2.5312e+06
