nt_x   nt_y   nt_z   A_t
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.908301 0.197589 0.368712 2.78702e+11
-0.917907 0.182583 0.352294 2.64199e+11
-0.929136 0.0664531 0.363718 2.78114e+11
-0.889203 0.0635971 0.453071 2.77351e+11
-0.885229 0.0696691 0.459908 2.90307e+11
-0.874087 0.190146 0.447008 2.76403e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.929136 0.0664531 0.363718 2.78114e+11
-0.931838 0.0610759 0.357699 2.6478e+11
-0.931838 -0.0610759 0.357699 2.6478e+11
-0.929136 -0.0664531 0.363718 2.78114e+11
-0.889203 -0.0635971 0.453071 2.77351e+11
-0.889203 0.0635971 0.453071 2.77351e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.929136 -0.0664531 0.363718 2.78114e+11
-0.917907 -0.182583 0.352294 2.64199e+11
-0.908301 -0.197589 0.368712 2.78702e+11
-0.874087 -0.190146 0.447008 2.76403e+11
-0.885229 -0.0696691 0.459908 2.90307e+11
-0.889203 -0.0635971 0.453071 2.77351e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.908301 -0.197589 0.368712 2.78702e+11
-0.887762 -0.301355 0.347943 2.63741e+11
-0.869491 -0.324303 0.372576 2.79164e+11
-0.840344 -0.313432 0.442247 2.75675e+11
-0.860609 -0.206614 0.465471 2.91259e+11
-0.874087 -0.190146 0.447008 2.76403e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.869491 -0.324303 0.372576 2.79164e+11
-0.841917 -0.415188 0.344665 2.63401e+11
-0.813515 -0.444213 0.375324 2.79498e+11
-0.788659 -0.43064 0.438823 2.7516e+11
-0.81567 -0.337861 0.469609 2.91981e+11
-0.840344 -0.313432 0.442247 2.75675e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.813515 -0.444213 0.375324 2.79498e+11
-0.781189 -0.521974 0.342472 2.63176e+11
-0.741482 -0.555067 0.376969 2.797e+11
-0.72015 -0.539097 0.436759 2.74852e+11
-0.751526 -0.460536 0.472351 2.92466e+11
-0.788659 -0.43064 0.438823 2.7516e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.741482 -0.555067 0.376969 2.797e+11
-0.706675 -0.619737 0.341374 2.63064e+11
-0.654783 -0.654783 0.377516 2.79767e+11
-0.636335 -0.636335 0.436069 2.7475e+11
-0.669672 -0.571954 0.473717 2.9271e+11
-0.72015 -0.539097 0.436759 2.74852e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.654783 -0.654783 0.377516 2.79767e+11
-0.619737 -0.706675 0.341374 2.63064e+11
-0.555067 -0.741482 0.376969 2.797e+11
-0.539097 -0.72015 0.436759 2.74852e+11
-0.571954 -0.669672 0.473717 2.9271e+11
-0.636335 -0.636335 0.436069 2.7475e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.555067 -0.741482 0.376969 2.797e+11
-0.521974 -0.781189 0.342472 2.63176e+11
-0.444213 -0.813515 0.375324 2.79498e+11
-0.43064 -0.788659 0.438823 2.7516e+11
-0.460536 -0.751526 0.472351 2.92466e+11
-0.539097 -0.72015 0.436759 2.74852e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.444213 -0.813515 0.375324 2.79498e+11
-0.415188 -0.841917 0.344665 2.63401e+11
-0.324644 -0.869405 0.37248 2.79172e+11
-0.31414 -0.841241 0.440033 2.75737e+11
-0.339976 -0.815157 0.468973 2.92032e+11
-0.43064 -0.788659 0.438823 2.7516e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.324644 -0.869405 0.37248 2.79172e+11
-0.301403 -0.887906 0.347534 2.63748e+11
-0.197684 -0.908448 0.368299 2.78721e+11
-0.190231 -0.874188 0.446775 2.76436e+11
-0.205311 -0.86188 0.463691 2.91352e+11
-0.31414 -0.841241 0.440033 2.75737e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.197684 -0.908448 0.368299 2.78721e+11
-0.184988 -0.916609 0.354413 2.64285e+11
-0.0659754 -0.928211 0.366157 2.78178e+11
-0.0631873 -0.889228 0.45308 2.77359e+11
-0.0690951 -0.885366 0.459732 2.90337e+11
-0.190231 -0.874188 0.446775 2.76436e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.0659754 -0.928211 0.366157 2.78178e+11
-0.0587612 -0.931839 0.358083 2.64834e+11
0.0613684 -0.931692 0.358027 2.64789e+11
0.066453 -0.929136 0.363718 2.78114e+11
0.0635971 -0.889205 0.453068 2.77351e+11
-0.0631873 -0.889228 0.45308 2.77359e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.066453 -0.929136 0.363718 2.78114e+11
0.182583 -0.917907 0.352294 2.64199e+11
0.197589 -0.9083 0.368712 2.78702e+11
0.190146 -0.874087 0.447008 2.76403e+11
0.0696722 -0.885229 0.459907 2.90307e+11
0.0635971 -0.889205 0.453068 2.77351e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.197589 -0.9083 0.368712 2.78702e+11
0.301355 -0.887762 0.347943 2.63741e+11
0.324303 -0.869491 0.372576 2.79164e+11
0.313432 -0.840344 0.442247 2.75675e+11
0.206614 -0.860609 0.465471 2.91259e+11
0.190146 -0.874087 0.447008 2.76403e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.324303 -0.869491 0.372576 2.79164e+11
0.415188 -0.841917 0.344665 2.63401e+11
0.444213 -0.813515 0.375324 2.79498e+11
0.43064 -0.788659 0.438823 2.7516e+11
0.337861 -0.81567 0.469609 2.91981e+11
0.313432 -0.840344 0.442247 2.75675e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.444213 -0.813515 0.375324 2.79498e+11
0.521974 -0.781189 0.342472 2.63176e+11
0.555067 -0.741482 0.376969 2.797e+11
0.539097 -0.72015 0.436759 2.74852e+11
0.460536 -0.751526 0.472351 2.92466e+11
0.43064 -0.788659 0.438823 2.7516e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.555067 -0.741482 0.376969 2.797e+11
0.619737 -0.706675 0.341374 2.63064e+11
0.654783 -0.654783 0.377516 2.79767e+11
0.636335 -0.636335 0.436069 2.7475e+11
0.571954 -0.669672 0.473717 2.9271e+11
0.539097 -0.72015 0.436759 2.74852e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.654783 -0.654783 0.377516 2.79767e+11
0.706675 -0.619737 0.341374 2.63064e+11
0.741482 -0.555067 0.376969 2.797e+11
0.72015 -0.539097 0.436759 2.74852e+11
0.669672 -0.571954 0.473717 2.9271e+11
0.636335 -0.636335 0.436069 2.7475e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.741482 -0.555067 0.376969 2.797e+11
0.781189 -0.521974 0.342472 2.63176e+11
0.813515 -0.444213 0.375324 2.79498e+11
0.788659 -0.43064 0.438823 2.7516e+11
0.751526 -0.460536 0.472351 2.92466e+11
0.72015 -0.539097 0.436759 2.74852e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.813515 -0.444213 0.375324 2.79498e+11
0.841917 -0.415188 0.344665 2.63401e+11
0.869491 -0.324303 0.372576 2.79164e+11
0.840344 -0.313432 0.442247 2.75675e+11
0.81567 -0.337861 0.469609 2.91981e+11
0.788659 -0.43064 0.438823 2.7516e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.869491 -0.324303 0.372576 2.79164e+11
0.887729 -0.301397 0.347989 2.63742e+11
0.908223 -0.197968 0.3687 2.78711e+11
0.874508 -0.190634 0.445977 2.76442e+11
0.860441 -0.207818 0.465244 2.91287e+11
0.840344 -0.313432 0.442247 2.75675e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.908223 -0.197968 0.3687 2.78711e+11
0.917843 -0.18295 0.352269 2.6422e+11
0.929129 -0.0664443 0.363738 2.78142e+11
0.889308 -0.0635963 0.452865 2.77382e+11
0.885752 -0.0690396 0.458996 2.9037e+11
0.874508 -0.190634 0.445977 2.76442e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.962567 -0.063134 0.26359 2.65236e+11
0.964312 -0.0582812 0.258275 2.51465e+11
0.964326 0.0580215 0.258279 2.51469e+11
0.96254 0.0629919 0.263723 2.65245e+11
0.931813 0.060978 0.357779 2.64811e+11
0.931805 -0.0611178 0.357776 2.64809e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.96254 0.0629919 0.263723 2.65245e+11
0.951375 0.174656 0.253734 2.51148e+11
0.944969 0.187965 0.267775 2.65574e+11
0.918222 0.182645 0.351438 2.64251e+11
0.929502 0.0655861 0.362938 2.78174e+11
0.931813 0.060978 0.357779 2.64811e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.944969 0.187965 0.267775 2.65574e+11
0.924577 0.287862 0.249586 2.50882e+11
0.91141 0.309274 0.271443 2.65852e+11
0.887848 0.301276 0.347792 2.63783e+11
0.908282 0.198182 0.368439 2.7876e+11
0.918222 0.182645 0.351438 2.64251e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.91141 0.309274 0.271443 2.65852e+11
0.883733 0.397716 0.246654 2.50689e+11
0.862364 0.425565 0.274267 2.66053e+11
0.841786 0.415418 0.344709 2.63437e+11
0.869405 0.324441 0.372656 2.79209e+11
0.887848 0.301276 0.347792 2.63783e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.862364 0.425565 0.274267 2.66053e+11
0.829735 0.501611 0.244797 2.50541e+11
0.798985 0.534144 0.276247 2.6618e+11
0.781048 0.522159 0.342511 2.63195e+11
0.813379 0.444433 0.375359 2.79527e+11
0.841786 0.415418 0.344709 2.63437e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.798985 0.534144 0.276247 2.6618e+11
0.763368 0.598236 0.243686 2.50449e+11
0.723268 0.63284 0.276401 2.66267e+11
0.707527 0.619035 0.340882 2.63119e+11
0.742163 0.554597 0.376319 2.79737e+11
0.781048 0.522159 0.342511 2.63195e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.723268 0.63284 0.276401 2.66267e+11
0.6858 0.68651 0.241624 2.50431e+11
0.633341 0.723129 0.275614 2.66266e+11
0.61911 0.706901 0.342043 2.63112e+11
0.654087 0.655136 0.37811 2.7983e+11
0.707527 0.619035 0.340882 2.63119e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.633341 0.723129 0.275614 2.66266e+11
0.59831 0.763687 0.242503 2.50436e+11
0.533554 0.799671 0.275401 2.6617e+11
0.521388 0.781464 0.342737 2.63189e+11
0.554697 0.74151 0.377457 2.79723e+11
0.61911 0.706901 0.342043 2.63112e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.533554 0.799671 0.275401 2.6617e+11
0.50163 0.829797 0.244548 2.50507e+11
0.425349 0.862522 0.274108 2.66017e+11
0.415188 0.841917 0.344665 2.63401e+11
0.444213 0.813515 0.375324 2.79498e+11
0.521388 0.781464 0.342737 2.63189e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.425349 0.862522 0.274108 2.66017e+11
0.397726 0.88371 0.24672 2.5065e+11
0.30997 0.911207 0.27133 2.65823e+11
0.301928 0.887518 0.348067 2.63765e+11
0.324667 0.869399 0.372473 2.79172e+11
0.415188 0.841917 0.344665 2.63401e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.30997 0.911207 0.27133 2.65823e+11
0.289053 0.924099 0.249978 2.50888e+11
0.188619 0.944692 0.268292 2.65602e+11
0.183209 0.917493 0.353044 2.64259e+11
0.197736 0.908177 0.368937 2.78737e+11
0.301928 0.887518 0.348067 2.63765e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.188619 0.944692 0.268292 2.65602e+11
0.173401 0.952003 0.252235 2.51153e+11
0.0618023 0.963037 0.262184 2.65248e+11
0.0597628 0.931918 0.357712 2.64802e+11
0.0659009 0.928836 0.364584 2.78157e+11
0.183209 0.917493 0.353044 2.64259e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.0618023 0.963037 0.262184 2.65248e+11
0.0583283 0.964281 0.258378 2.51439e+11
-0.0583283 0.964281 0.258378 2.51439e+11
-0.0626213 0.96274 0.26308 2.65222e+11
-0.060598 0.93187 0.357694 2.64788e+11
0.0597628 0.931918 0.357712 2.64802e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.0626213 0.96274 0.26308 2.65222e+11
-0.173935 0.951666 0.253138 2.51129e+11
-0.187703 0.945052 0.267665 2.65579e+11
-0.182433 0.918555 0.350678 2.64264e+11
-0.0646446 0.929846 0.362226 2.78186e+11
-0.060598 0.93187 0.357694 2.64788e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.187703 0.945052 0.267665 2.65579e+11
-0.288546 0.924442 0.249297 2.50876e+11
-0.310097 0.911174 0.271296 2.65826e+11
-0.302032 0.887415 0.348241 2.63768e+11
-0.199081 0.907901 0.368894 2.78766e+11
-0.182433 0.918555 0.350678 2.64264e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.310097 0.911174 0.271296 2.65826e+11
-0.397726 0.88371 0.24672 2.5065e+11
-0.425349 0.862522 0.274108 2.66017e+11
-0.415221 0.841984 0.344463 2.63405e+11
-0.324481 0.869527 0.372336 2.79176e+11
-0.302032 0.887415 0.348241 2.63768e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.425349 0.862522 0.274108 2.66017e+11
-0.50163 0.829797 0.244548 2.50507e+11
-0.534014 0.799209 0.275851 2.66155e+11
-0.522116 0.781402 0.34177 2.6319e+11
-0.443942 0.813905 0.3748 2.79518e+11
-0.415221 0.841984 0.344463 2.63405e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.534014 0.799209 0.275851 2.66155e+11
-0.598196 0.763541 0.243243 2.50423e+11
-0.633598 0.722481 0.276722 2.66224e+11
-0.619737 0.706675 0.341374 2.63064e+11
-0.555613 0.741216 0.376687 2.79714e+11
-0.522116 0.781402 0.34177 2.6319e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.633598 0.722481 0.276722 2.66224e+11
-0.685946 0.685946 0.242808 2.50395e+11
-0.722481 0.633598 0.276722 2.66224e+11
-0.706675 0.619737 0.341374 2.63064e+11
-0.654783 0.654783 0.377516 2.79767e+11
-0.619737 0.706675 0.341374 2.63064e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.722481 0.633598 0.276722 2.66224e+11
-0.763541 0.598196 0.243243 2.50423e+11
-0.799209 0.534014 0.275851 2.66155e+11
-0.781189 0.521974 0.342472 2.63176e+11
-0.741482 0.555067 0.376969 2.797e+11
-0.706675 0.619737 0.341374 2.63064e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.799209 0.534014 0.275851 2.66155e+11
-0.829797 0.50163 0.244548 2.50507e+11
-0.862522 0.425349 0.274108 2.66017e+11
-0.841917 0.415188 0.344665 2.63401e+11
-0.813515 0.444213 0.375324 2.79498e+11
-0.781189 0.521974 0.342472 2.63176e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.862522 0.425349 0.274108 2.66017e+11
-0.88371 0.397726 0.24672 2.5065e+11
-0.911365 0.309367 0.271488 2.65811e+11
-0.887762 0.301355 0.347943 2.63741e+11
-0.869491 0.324303 0.372576 2.79164e+11
-0.841917 0.415188 0.344665 2.63401e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.911365 0.309367 0.271488 2.65811e+11
-0.924465 0.288075 0.249753 2.50851e+11
-0.944911 0.187954 0.267985 2.65541e+11
-0.917907 0.182583 0.352294 2.64199e+11
-0.908301 0.197589 0.368712 2.78702e+11
-0.887762 0.301355 0.347943 2.63741e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.944911 0.187954 0.267985 2.65541e+11
-0.951454 0.17436 0.253643 2.51113e+11
-0.962569 0.0630901 0.263593 2.65207e+11
-0.931838 0.0610759 0.357699 2.6478e+11
-0.929136 0.0664531 0.363718 2.78114e+11
-0.917907 0.182583 0.352294 2.64199e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.962569 0.0630901 0.263593 2.65207e+11
-0.964281 0.0583283 0.258378 2.51439e+11
-0.964281 -0.0583283 0.258378 2.51439e+11
-0.962569 -0.0630901 0.263593 2.65207e+11
-0.931838 -0.0610759 0.357699 2.6478e+11
-0.931838 0.0610759 0.357699 2.6478e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.962569 -0.0630901 0.263593 2.65207e+11
-0.951454 -0.17436 0.253643 2.51113e+11
-0.944911 -0.187954 0.267985 2.65541e+11
-0.917907 -0.182583 0.352294 2.64199e+11
-0.929136 -0.0664531 0.363718 2.78114e+11
-0.931838 -0.0610759 0.357699 2.6478e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.944911 -0.187954 0.267985 2.65541e+11
-0.924465 -0.288075 0.249753 2.50851e+11
-0.911365 -0.309367 0.271488 2.65811e+11
-0.887762 -0.301355 0.347943 2.63741e+11
-0.908301 -0.197589 0.368712 2.78702e+11
-0.917907 -0.182583 0.352294 2.64199e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.911365 -0.309367 0.271488 2.65811e+11
-0.88371 -0.397726 0.24672 2.5065e+11
-0.862522 -0.425349 0.274108 2.66017e+11
-0.841917 -0.415188 0.344665 2.63401e+11
-0.869491 -0.324303 0.372576 2.79164e+11
-0.887762 -0.301355 0.347943 2.63741e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.862522 -0.425349 0.274108 2.66017e+11
-0.829797 -0.50163 0.244548 2.50507e+11
-0.799209 -0.534014 0.275851 2.66155e+11
-0.781189 -0.521974 0.342472 2.63176e+11
-0.813515 -0.444213 0.375324 2.79498e+11
-0.841917 -0.415188 0.344665 2.63401e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.799209 -0.534014 0.275851 2.66155e+11
-0.763541 -0.598196 0.243243 2.50423e+11
-0.722481 -0.633598 0.276722 2.66224e+11
-0.706675 -0.619737 0.341374 2.63064e+11
-0.741482 -0.555067 0.376969 2.797e+11
-0.781189 -0.521974 0.342472 2.63176e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.722481 -0.633598 0.276722 2.66224e+11
-0.685946 -0.685946 0.242808 2.50395e+11
-0.633598 -0.722481 0.276722 2.66224e+11
-0.619737 -0.706675 0.341374 2.63064e+11
-0.654783 -0.654783 0.377516 2.79767e+11
-0.706675 -0.619737 0.341374 2.63064e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.633598 -0.722481 0.276722 2.66224e+11
-0.598196 -0.763541 0.243243 2.50423e+11
-0.534014 -0.799209 0.275851 2.66155e+11
-0.521974 -0.781189 0.342472 2.63176e+11
-0.555067 -0.741482 0.376969 2.797e+11
-0.619737 -0.706675 0.341374 2.63064e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.534014 -0.799209 0.275851 2.66155e+11
-0.50163 -0.829797 0.244548 2.50507e+11
-0.425349 -0.862522 0.274108 2.66017e+11
-0.415188 -0.841917 0.344665 2.63401e+11
-0.444213 -0.813515 0.375324 2.79498e+11
-0.521974 -0.781189 0.342472 2.63176e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.425349 -0.862522 0.274108 2.66017e+11
-0.397726 -0.88371 0.24672 2.5065e+11
-0.309367 -0.911365 0.271488 2.65811e+11
-0.301403 -0.887906 0.347534 2.63748e+11
-0.324644 -0.869405 0.37248 2.79172e+11
-0.415188 -0.841917 0.344665 2.63401e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.309367 -0.911365 0.271488 2.65811e+11
-0.288075 -0.924465 0.249753 2.50851e+11
-0.190539 -0.944515 0.267555 2.6559e+11
-0.184988 -0.916609 0.354413 2.64285e+11
-0.197684 -0.908448 0.368299 2.78721e+11
-0.301403 -0.887906 0.347534 2.63748e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.190539 -0.944515 0.267555 2.6559e+11
-0.174502 -0.952225 0.250634 2.51159e+11
-0.0608351 -0.963482 0.260773 2.65295e+11
-0.0587612 -0.931839 0.358083 2.64834e+11
-0.0659754 -0.928211 0.366157 2.78178e+11
-0.184988 -0.916609 0.354413 2.64285e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
-0.0608351 -0.963482 0.260773 2.65295e+11
-0.0583339 -0.964374 0.258032 2.51444e+11
0.0583293 -0.964374 0.258032 2.51444e+11
0.0633912 -0.962554 0.263576 2.65213e+11
0.0613684 -0.931692 0.358027 2.64789e+11
-0.0587612 -0.931839 0.358083 2.64834e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.0633912 -0.962554 0.263576 2.65213e+11
0.174365 -0.951452 0.253647 2.51113e+11
0.187954 -0.944911 0.267985 2.65541e+11
0.182583 -0.917907 0.352294 2.64199e+11
0.066453 -0.929136 0.363718 2.78114e+11
0.0613684 -0.931692 0.358027 2.64789e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.187954 -0.944911 0.267985 2.65541e+11
0.288075 -0.924465 0.249753 2.50851e+11
0.309367 -0.911365 0.271488 2.65811e+11
0.301355 -0.887762 0.347943 2.63741e+11
0.197589 -0.9083 0.368712 2.78702e+11
0.182583 -0.917907 0.352294 2.64199e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.309367 -0.911365 0.271488 2.65811e+11
0.397726 -0.88371 0.24672 2.5065e+11
0.425349 -0.862522 0.274108 2.66017e+11
0.415188 -0.841917 0.344665 2.63401e+11
0.324303 -0.869491 0.372576 2.79164e+11
0.301355 -0.887762 0.347943 2.63741e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.425349 -0.862522 0.274108 2.66017e+11
0.50163 -0.829797 0.244548 2.50507e+11
0.534014 -0.799209 0.275851 2.66155e+11
0.521974 -0.781189 0.342472 2.63176e+11
0.444213 -0.813515 0.375324 2.79498e+11
0.415188 -0.841917 0.344665 2.63401e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.534014 -0.799209 0.275851 2.66155e+11
0.598196 -0.763541 0.243243 2.50423e+11
0.633598 -0.722481 0.276722 2.66224e+11
0.619737 -0.706675 0.341374 2.63064e+11
0.555067 -0.741482 0.376969 2.797e+11
0.521974 -0.781189 0.342472 2.63176e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.633598 -0.722481 0.276722 2.66224e+11
0.685946 -0.685946 0.242808 2.50395e+11
0.722481 -0.633598 0.276722 2.66224e+11
0.706675 -0.619737 0.341374 2.63064e+11
0.654783 -0.654783 0.377516 2.79767e+11
0.619737 -0.706675 0.341374 2.63064e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.722481 -0.633598 0.276722 2.66224e+11
0.763541 -0.598196 0.243243 2.50423e+11
0.799209 -0.534014 0.275851 2.66155e+11
0.781189 -0.521974 0.342472 2.63176e+11
0.741482 -0.555067 0.376969 2.797e+11
0.706675 -0.619737 0.341374 2.63064e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.799209 -0.534014 0.275851 2.66155e+11
0.829797 -0.50163 0.244548 2.50507e+11
0.862522 -0.425349 0.274108 2.66017e+11
0.841917 -0.415188 0.344665 2.63401e+11
0.813515 -0.444213 0.375324 2.79498e+11
0.781189 -0.521974 0.342472 2.63176e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.862522 -0.425349 0.274108 2.66017e+11
0.88371 -0.397726 0.24672 2.5065e+11
0.911352 -0.309416 0.271475 2.65812e+11
0.887729 -0.301397 0.347989 2.63742e+11
0.869491 -0.324303 0.372576 2.79164e+11
0.841917 -0.415188 0.344665 2.63401e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.911352 -0.309416 0.271475 2.65812e+11
0.924404 -0.288209 0.249827 2.50855e+11
0.944828 -0.188318 0.268025 2.65553e+11
0.917843 -0.18295 0.352269 2.6422e+11
0.908223 -0.197968 0.3687 2.78711e+11
0.887729 -0.301397 0.347989 2.63742e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.944828 -0.188318 0.268025 2.65553e+11
0.951408 -0.174657 0.253611 2.51135e+11
0.962567 -0.063134 0.26359 2.65236e+11
0.931805 -0.0611178 0.357776 2.64809e+11
0.929129 -0.0664443 0.363738 2.78142e+11
0.917843 -0.18295 0.352269 2.6422e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.985247 -0.0595476 0.160443 2.51665e+11
0.986231 -0.0552207 0.155879 2.3744e+11
0.986221 0.0554189 0.155877 2.37437e+11
0.985341 0.0592926 0.159963 2.51669e+11
0.964326 0.0580215 0.258279 2.51469e+11
0.964312 -0.0582812 0.258275 2.51465e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.985341 0.0592926 0.159963 2.51669e+11
0.974658 0.164582 0.151508 2.37303e+11
0.970071 0.178083 0.165074 2.5184e+11
0.951375 0.174656 0.253734 2.51148e+11
0.96254 0.0629919 0.263723 2.65245e+11
0.964326 0.0580215 0.258279 2.51469e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.970071 0.178083 0.165074 2.5184e+11
0.950026 0.274126 0.149347 2.37192e+11
0.941291 0.293071 0.167572 2.51968e+11
0.924577 0.287862 0.249586 2.50882e+11
0.944969 0.187965 0.267775 2.65574e+11
0.951375 0.174656 0.253734 2.51148e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.941291 0.293071 0.167572 2.51968e+11
0.91406 0.378372 0.146046 2.37093e+11
0.898612 0.404412 0.17014 2.52081e+11
0.883733 0.397716 0.246654 2.50689e+11
0.91141 0.309274 0.271443 2.65852e+11
0.924577 0.287862 0.249586 2.50882e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.898612 0.404412 0.17014 2.52081e+11
0.865951 0.478932 0.144063 2.37021e+11
0.843087 0.509682 0.171549 2.52152e+11
0.829735 0.501611 0.244797 2.50541e+11
0.862364 0.425565 0.274267 2.66053e+11
0.883733 0.397716 0.246654 2.50689e+11
-6.27744e+66 -6.27744e+66 -6.27744e+66 -6.27744e+66
0.843087 0.509682 0.171549 2.52152e+11
0.808263 0.571121 0.143289 2.37e+11
0.774994 0.607344 0.174695 2.52231e+11
0.763368 0.598236 0.243686 2.50449e+11
0.798985 0.534144 0.276247 2.6618e+11
0.829735 0.501611 0.244797 2.50541e+11
